Hauteur
5,0076
5,842
6,053333333
5,957
5,43575
4,93875
4,4605
3,3075
2,441
1,7695
1,27725
2,285875
4,194
5,1648
5,5858
5,505666667
5,077666667
4,799
4,3868
3,197
2,7555
2,0745
1,487666667
1,709666667
3,8114
5,0408
5,651
5,784
5,491
5,237333333
4,87375
4,399
3,201666667
2,337
1,769
1,390444444
2,516
4,311666667
5,240166667
5,446666667
5,361666667
4,86975
4,707333333
4,39
3,847
2,824666667
2,013
1,534833333
1,68925
3,688333333
4,8025
5,4305
5,5715
5,3745
5,156
4,7998
4,325
3,3445
2,6015
1,834666667
1,4915
2,723
4,2466
5,06225
5,2915
5,179333333
4,931
4,94825
4,7044
4,196666667
3,047
2,339
1,7302
1,7339
3,6478
4,7355
5,3956
5,5175
5,352
5,131
4,889
4,467333333
3,444
2,631
1,945333333
1,552
2,219166667
4,040666667
4,94625
5,24325
5,216333333
5,143
5,1255
4,826
4,115333333
3,072666667
2,291
1,7735
1,6742
3,2788
4,5922
5,241666667
5,461666667
5,457333333
5,262666667
5,0088
4,5435
3,4975
2,831
2,1725
1,597625
2,381857143
4,0746
5,036
5,416333333
5,5065
5,359
5,218
4,857666667
4,266
3,253333333
2,5915
1,815
1,712666667
3,338
4,61475
5,32875
5,638666667
5,617666667
5,448
5,18325
4,582
3,535
2,769
2,08025
1,622875
2,1276
3,9012
5,122
5,637
5,813333333
5,675666667
5,3144
4,79175
3,902
3,223
2,419
1,78175
1,6558
3,3665
4,5754
5,3325
5,74125
5,770333333
5,415666667
5,076333333
4,54
3,3225
2,554
1,919
1,58725
2,4634
4,1425
5,3405
5,8952
6,0454
5,771333333
5,3082
4,705
3,757
2,8585
2,209
1,6942
1,693
3,4746
4,83325
5,6354
6,02075
5,94
5,33375
4,779
4,367
3,216
2,576
1,782
1,5889
3,2006
4,5846
5,69875
6,17075
6,161
5,7165
5,031
4,45
3,703
2,7105
1,990666667
1,4542
1,77975
3,7256
5,133
6,01475
6,1935
5,78
5,246
4,6805
3,678
2,985
2,2035
1,6236
1,61775
3,6524
5,1885
5,9834
6,377333333
6,174
5,2025
4,5805
3,88
3,062
2,575
1,801333333
1,394444444
2,499166667
4,4204
5,62775
6,1536
6,105666667
5,283083333
5,001
4,022
3,09
2,534666667
1,785333333
1,429428571
2,142666667
4,146
5,6475
6,3158
6,355833333
5,768
5,028
4,58
3,8635
2,890666667
2,0665
1,5568
1,6267
3,2286
4,7934
5,8655
6,265833333
6,00825
4,907
4,365
3,359
3,90975
2,2315
1,60475
1,612583333
3,2455
4,818333333
6,0014
6,3928
6,232
5,675
5,049
3,731
2,881
2,4945
1,84625
1,330666667
1,724
3,8974
5,4114
6,08
6,154333333
5,699666667
4,974
4,236
3,2615
2,696
1,952
1,459857143
1,889142857
3,935
5,329
6,154
6,316833333
6,092
5,27625
4,195
3,768
2,775
2,227666667
1,584
1,635
3,22025
4,6004
5,7134
6,1096
5,872666667
5,243
4,424
3,7
4,08025
2,3265
1,789
1,7091
2,939
4,5288
5,781666667
6,1785
6,06
5,43
4,812
3,991
3,025
2,5525
2,023666667
1,556285714
1,808375
3,8825
4,974833333
5,734333333
5,859
5,506
4,5675
4,228
3,5645
3,045
2,081
1,567166667
1,824571429
3,7232
4,9915
5,7636
5,95775
5,739
5,221
4,3015
3,728
2,873
2,390666667
1,8085
1,693818182
2,786
4,3384
5,282
5,7348
5,610833333
5,194
4,4775
3,615
4,03775
2,545
1,997
1,8244
2,297333333
4,1968
5,2572
5,7438
5,715
5,16
4,741
4,376
3,405
2,575
2,213666667
1,8125
2,050875
3,608666667
4,756833333
5,4964
5,641833333
5,35525
4,6185
4,2745
3,771
3,031
2,574333333
2,104166667
2,358166667
3,323
4,683
5,355
5,676
5,505333333
4,982916667
4,623
3,958
3,478
2,75
2,324
2,283857143
2,8464
4,249666667
4,9698
5,4208
5,478
5,2335
4,905
4,33
3,873
3,160666667
2,5375
2,2692
2,569428571
3,952
4,768333333
5,3476
5,46775
5,271
5,0835
4,508
4,296
3,665
2,954333333
2,377666667
2,222125
2,804
3,9724
4,835
5,173
5,246666667
5,145
4,8435
4,495
3,737
2,973
2,52725
2,258166667
2,58475
3,81075
4,63275
5,0818
5,191
5,056
4,873666667
4,539666667
4,011
3,441
2,7255
2,153333333
2,072
2,962
4,086
4,684
5,114
5,2035
5,1415
4,94075
4,507333333
3,8615
3,001
2,597
2,083
2,283166667
3,762333333
4,517
5,028333333
5,214666667
5,2135
5,02125
4,678666667
4,019
3,368
2,742
2,207333333
1,950714286
2,41175
3,7485
4,621
5,208333333
5,493
5,46575
5,189
4,730333333
4,595416667
3,413
2,606333333
2,042
2,141
3,5045
4,302
4,945
5,313
5,363333333
5,192666667
4,894
4,335666667
3,3345
2,5675
1,969666667
1,713888889
2,0868
3,6215
4,6555
5,248333333
5,6
5,65425
5,4156
4,843666667
3,684
3,088
2,364
1,7978
1,7477
3,259
4,25775
5,05125
5,555
5,669666667
5,542
5,156
4,62
3,314
2,6705
2,092
1,604
1,964142857
3,736
4,8296
5,75275
6,1015
6,0554
5,55975
4,968
3,926
3,018
2,332333333
1,755666667
1,5875
2,95825
4,24525
5,2888
5,858
5,9996
5,70975
5,195
4,3055
3,585
2,690333333
2,017
1,465857143
1,718375
3,592
5,161333333
6,028
6,391
6,245
5,634
5,072
4,033
3,136333333
2,5495
1,768
1,4477
2,751166667
4,3118
5,5676
6,1912
6,258
5,848333333
5,347333333
4,3245
3,3315
2,625
1,995666667
1,36
1,788125
3,977
5,453
6,306
6,6794
6,4458
5,7315
4,423
3,767666667
3,067666667
2,3595
1,755
1,486666667
3,239
4,879333333
5,99525
6,4702
6,4594
5,920333333
5,337333333
4,247
3,4315
2,665
2,1155
1,422142857
2,12925
4,462166667
5,9106
6,6238
6,838
6,535
5,9386
4,6695
3,862
3,176
2,5035
1,963
1,5504
3,323285714
5,0972
6,06125
6,5582
6,45675
5,84225
5,115
3,963
3,264333333
2,569
1,922333333
1,431
2,56
4,6474
6,036166667
6,69
6,7938
6,3818
5,72125
4,423
3,878
2,980333333
2,257
1,758333333
1,7055
3,715142857
5,452166667
6,2664
6,554333333
6,16375
5,467333333
4,837
3,7225
2,9755
2,3655
1,861
1,5689
3,178571429
5,0685
6,161
6,75425
6,6936
6,2225
5,459
4,242
3,755333333
2,9885
2,323
1,661
1,9497
4,114333333
5,620833333
6,268
6,3198
5,982
5,242
4,639
3,649
2,9025
2,263666667
1,742
1,751818182
3,6484
5,2995
6,24875
6,6192
6,426
6,056
5,213666667
4,259
3,564666667
2,7
2,157666667
1,668833333
2,4735
4,5145
5,63
6,163
6,0902
5,383
4,9
4,525
3,616
2,9855
2,1925
1,735333333
2,131375
4,2504
5,646428571
6,32925
6,3968
5,825
5,4905
4,999
4,543
3,3325
2,989
2,075333333
1,881444444
3,207833333
5,015
5,8478
6,0666
5,804333333
5,133666667
4,703
4,287
3,587
2,867
2,285
1,848125
2,447666667
4,503833333
5,522166667
6,03475
5,9976
5,53
5,122666667
4,608
3,8145
4,1375
2,388
2,020333333
2,054454545
3,83175
5,0068
5,721666667
5,7175
5,346666667
4,87775
4,678
4,28925
3,594
2,9305
2,359
2,0067
2,859
4,395
5,3556
5,7452
5,69
5,202
4,906
4,558
4,1025
3,288333333
2,482
2,1
2,229555556
3,8938
5,032833333
5,4844
5,3742
4,8555
4,74775
4,721666667
4,425
4,44275
3,086
2,577333333
2,1415
2,6884
4,327833333
5,0988
5,371
5,296666667
4,8485
4,77025
4,521333333
4,0125
3,297
2,695
2,186
2,225
3,77025
4,654333333
5,1782
5,2394
4,919
4,797666667
4,68225
4,34525
3,943
2,956
2,5775
2,137285714
2,4905
3,9
4,79675
5,191333333
5,237
4,945
4,780666667
4,45975
4,028
3,636
2,769
2,267
2,2898
3,59825
4,50575
5,056
5,32925
5,3455
4,903
4,931
4,5105
3,989
3,059
2,6835
2,125571429
2,4465
3,7906
4,687
5,248333333
5,4045
5,3245
5,065666667
4,673333333
4,101
3,464
2,8685
2,2525
2,19
3,472666667
4,445
5,194333333
5,5664
5,577
5,39
5,067
4,534
4,49725
3,029
2,531
2,061666667
2,224857143
3,8555
4,68275
5,32475
5,60625
5,498
5,140666667
4,634
4,216
3,352
2,64
2,091333333
2,1387
3,569
4,66575
5,439
5,80375
5,78325
5,53725
5,07
4,289
3,6
3,044
2,38
1,912857143
2,306666667
3,9382
4,95775
5,598
5,7862
5,66425
5,159
4,773
3,832
3,317
2,6175
1,9948
2,051125
3,59725
4,83325
5,6756
5,99625
5,865
5,398666667
4,8865
4,401
3,433
2,791
2,121
1,8581
2,77225
4,26975
5,184
5,79625
5,94975
5,6345
5,081333333
4,147
3,447
3,171
2,301666667
1,822125
2,264714286
4,015
5,2646
5,96675
6,134
5,708
5,226
4,84325
4,651875
3,184333333
2,442
1,93075
1,887818182
3,410333333
4,621
5,6174
6,054
5,93425
5,387
4,732
4,263
3,224
2,656
2,02275
1,8162
2,8205
4,5534
5,7814
6,2192
6,11825
5,503
4,788
4,502
3,272
2,8625
2,1735
1,719166667
1,914625
3,8126
5,15125
6,004833333
6,13325
5,7615
4,94
4,342
3,318
2,901
2,331666667
1,823
1,986888889
3,70125
5,1396
6,0686
6,3116
6,107
5,4435
4,566
4,51325
3,165
2,6115
2,00075
1,721333333
2,459
4,33425
5,534
6,1722
6,151166667
5,37
4,715
3,885
3,296333333
2,813
2,164333333
1,814
2,4286
4,295
5,6684
6,28
6,2948
5,788
4,906
4,109
3,406
2,938
2,329
1,8372
1,915333333
3,7245
5,0612
5,9632
6,165666667
5,767
4,8895
4,675
3,531
3,002
2,405
1,8896
2,0103
3,673
5,02025
5,934333333
6,217
5,854666667
5,157583333
4,445
4,45275
3,153
2,659
2,031333333
1,8162
2,699333333
4,5122
5,5232
6,068166667
5,912
5,2635
4,803
4,244
3,128
2,769
2,139
1,903
2,343333333
4,3298
5,489
6,0768
6,037
5,64
4,915
4,228
3,5965
3,0695
2,3675
1,87425
1,96875
3,943
4,9226
5,7315
5,928
5,599666667
4,887
4,281
3,794
2,964
2,4765
2,007333333
2,058555556
3,7825
4,89525
5,6914
5,9782
5,656666667
4,971
4,513
3,935
3,185
2,7385
2,220666667
2,0756
2,809666667
4,5264
5,342
5,8612
5,7845
5,239
4,761
4,1425
4,3015
3,117
2,3635
2,158714286
2,445
4,102
5,1176
5,752
5,80775
5,372
4,989
4,424
3,797
4,12875
2,7415
2,22525
2,321
3,778
4,6012
5,3818
5,6284
5,366
4,855
4,454
3,9845
3,621
2,754
2,4445
2,28
3,166
4,42175
5,2346
5,5545
5,38525
4,8495
4,628
4,239666667
3,919
3,359
2,605333333
2,22125
2,431
3,917666667
4,6852
5,274666667
5,3725
5,134333333
4,7225
4,428333333
3,959
3,449
2,984
2,472
2,441444444
3,327333333
4,3715
5,0362
5,3364
5,290666667
4,797
4,498
4,261
3,898
3,075
2,5975
2,336
2,628666667
3,853
4,5408
5,0704
5,231333333
5,1435
4,802
4,418
4,059
3,308
3,09
2,478333333
2,367857143
2,859
4,223666667
4,9086
5,23575
5,2455
4,9615
4,827
4,520333333
3,983
3,159
2,8625
2,456
2,567833333
3,888
4,491333333
5,1004
5,317
5,366666667
5,225333333
4,842
4,594
3,862
3,249
2,6885
2,339111111
2,608666667
3,9994
4,762
5,252333333
5,36975
5,285333333
5,069
4,61
4,2615
4,361
3,052
2,420666667
2,295444444
3,2985
4,37625
4,851
5,521
5,770666667
5,7144
5,408333333
4,905
4,194
3,352333333
2,556
2,182833333
2,3365
3,6634
4,74425
5,394
5,69275
5,768333333
5,6294
5,118
4,726
3,6835
2,973
2,357333333
2,1856
3,0015
4,383333333
5,318
6,0065
6,3004
6,2096
5,826333333
5,28
4,569
3,6585
2,946
2,340333333
2,2542
3,63
4,7815
5,57
6,1074
6,164333333
5,849666667
5,38
4,543
3,7795
3,0485
2,51
1,999
2,578857143
4,3675
5,472
6,31475
6,60475
6,4688
5,921333333
4,999
4,086
3,508
2,9595
2,376666667
2,198
3,6398
5,047833333
6,133
6,6622
6,643
6,23725
5,535
4,7615
4,236
3,346
2,6885
2,135
2,706888889
4,751666667
6,03675
6,7116
6,9828
6,8226
6,388333333
5,671
4,4455
3,661
3,0895
2,518333333
2,289333333
3,71375
5,211
6,191
6,70925
6,6302
6,105666667
5,283083333
4,6
3,768
3,249
2,547666667
2,064
3,035625
5,2275
6,1606
6,85325
7,027333333
6,7332
6,285
5,111
4,2555
3,484
2,909
2,3565
2,2819
3,979
5,711833333
6,49575
6,8204
6,584833333
5,944
5,20225
4,831375
3,556
2,9365
2,475
2,063555556
3,327166667
5,225
6,2612
6,91225
7,018166667
6,6026
5,793666667
5,127083333
4,442
3,5525
3,0185
2,282
2,433888889
4,406666667
5,9018
6,51925
6,732
6,3465
5,69775
5,098
4,171
3,513
2,954
2,291666667
2,1437
3,8802
5,6225
6,38625
6,891666667
6,7718
6,231
5,511
4,625
4,0195
3,235
2,5745
2,150166667
2,902333333
4,714
5,912
6,5518
6,472
5,716
5,148
4,624
4,54225
3,3695
2,539
1,973333333
2,397888889
4,44275
5,8056
6,52025
6,6898
6,415
5,6535
4,9675
4,205
3,6465
3,007
2,450333333
2,151666667
3,626166667
5,286714286
6,095
6,3376
5,989333333
5,4395
4,946
4,479
3,694
2,789
2,385
1,988625
2,938625
4,8996
5,8706
6,4078
6,34575
5,695
5,147
4,71
4,58525
3,2
2,645
2,153333333
2,249111111
3,9658
5,477428571
6,1165
6,093833333
5,391333333
5,076
4,66
4,197666667
4,329083333
2,825
2,403
2,232666667
3,434
5,0748
5,9116
6,133333333
5,923
5,1938
4,755333333
4,408333333
3,616
3,02
2,678666667
2,256833333
2,753571429
4,5552
5,5945
5,908166667
5,665
4,946
4,731
4,555333333
4,148333333
4,304416667
3,146
2,501
2,529222222
4,082
5,1664
5,689
5,6795
5,24
4,84075
4,596333333
4,292
3,83
3,2755
2,664
2,485111111
3,209666667
4,691
5,384333333
5,5014
5,2775
4,73825
4,523
4,3815
4,068
4,26425
2,978
2,56775
2,658090909
3,968
4,890666667
5,302
5,2684
4,717
4,587333333
4,446
4,22625
3,7665
3,0485
2,667666667
2,50975
3,0475
4,297
5,013
5,1664
4,8875
4,64125
4,6285
4,533
4,249
4,35475
2,965
2,603333333
2,530666667
3,56775
4,4856
4,9235
5,00175
4,719
4,641
4,496666667
4,245666667
3,7195
4,09
2,719
2,4
2,7918
3,9715
4,7042
5,0776
5,062666667
4,8695
4,797333333
4,617
4,259333333
3,6335
3,04
2,55
2,3862
3,1745
4,189
4,75325
5,1198
5,1095
4,886
4,6815
4,332666667
3,962
3,08
2,635333333
2,261833333
2,480166667
3,7925
4,69525
5,2195
5,396
5,2675
5,0215
4,75125
4,0605
3,343
2,8395
2,3695
2,218555556
3,078
4,188
4,876666667
5,36425
5,48975
5,2825
4,772
4,441
3,976
3,1135
2,58
2,189
2,408857143
3,79825
4,7985
5,5294
5,729
5,6606
5,283
4,7075
4,151
3,727
3,0385
2,35
2,132333333
3,189
4,338
5,098666667
5,6346
5,7172
5,437666667
4,9
4,4225
3,715
3,064
2,422
2,064
2,4924
4,02925
5,036
5,7434
5,9484
5,787
5,361
4,515
3,836
3,204
2,715
2,1385
2,134454545
3,598333333
4,55
5,397
5,873833333
5,7695
5,344
4,7695
3,9875
3,213
2,897
2,189666667
1,9861
2,9405
4,5104
5,575
6,0412
6,0114
5,535
4,9845
4,584
3,384
2,898
2,381
1,8696
2,13975
3,87125
5,1838
5,95525
6,115714286
5,759
5,10975
4,663
4,124
3,167
2,575
2,0285
2,154875
3,816
5,101
6,0398
6,422833333
6,2655
5,516
5,135
4,349
3,663
2,910333333
2,348666667
2,045777778
2,896
4,6442
5,81625
6,3772
6,317666667
5,389083333
5,166
4,487
3,472
3,0295
2,484
2,028375
2,6945
4,54225
5,768
6,3885
6,458166667
5,803
5,224
4,479
4,46975
3,191
2,78
2,07525
2,036444444
3,7304
5,284
6,1218
6,390333333
6,011666667
5,253
4,411
4,43575
3,2395
2,424
1,989
2,0451
3,659
5,0964
6,0952
6,481
6,179
5,336
4,792
4,222
3,393
2,756
2,361
1,95125
2,879166667
4,637333333
5,7284
6,3638
6,3016
5,76
4,985
4,294
4,37725
3,046
2,251
1,952625
2,530285714
4,418
5,625833333
6,3882
6,4188
5,9205
5,349
4,745
3,854
4,15725
2,6675
2,025
2,0726
3,6865
5,091
6,053333333
6,3192
5,9735
5,2495
4,72
3,9525
3,059
2,809
2,024
2,05
3,58075
5,091
5,981
6,302
5,901
5,173
4,631
3,967
3,163
2,6765
2,122
1,891222222
2,6154
4,389
5,5044
6,1338
6,123
5,698
5,084
4,0225
4,2415
3,13
2,452
1,928142857
2,330166667
4,1495
5,2818
6,038666667
6,024
5,4515
5,063
4,31
3,444
2,852
2,565
2,0208
2,0599
3,758
4,9366
5,7564
6,005333333
5,6255
4,9505
4,7055
3,917
3,424
2,654
2,169
2,1087
3,721
4,6395
5,565333333
5,868428571
5,62775
4,914666667
4,4385
3,897
3,517
2,806
2,237
1,941375
2,3056
4,153
5,023
5,5962
5,60875
5,193666667
4,595
4,121
4,29075
4,375625
2,4845
2,04025
2,184
3,858
4,7314
5,395
5,5628
5,166
4,509
4,48475
3,923
4,19175
2,983
2,269666667
2,071666667
2,901
4,1262
5,0308
5,3952
5,2585
4,994
4,72725
4,25
3,607
2,837
2,4835
2,132166667
2,3892
3,944666667
4,6976
5,171
5,166333333
4,692
4,57625
4,3295
4,395
3,583
2,7215
2,326333333
2,291875
3,3045
4,1746
4,8025
5,039333333
4,9995
4,73
4,696333333
4,462
3,944
3,156
2,7095
2,226
2,428
3,6925
4,44675
4,9055
5,002
4,967666667
4,841333333
4,624
4,328
3,804
2,816
2,4315
2,275
2,9565
3,900666667
4,54
4,968333333
5,228
5,290333333
5,1618
4,887
4,67375
4,567125
2,868
2,3248
2,291
3,585
4,215
4,718333333
5,057333333
5,2095
5,24
5,03275
4,525
4,08
3,198
2,586
2,176714286
2,3084
3,727333333
4,433
5,117
5,5545
5,687666667
5,584
5,225
4,409
3,421
2,934
2,3505
2,073111111
2,711
3,967
4,742333333
5,31325
5,603
5,671
5,50175
5,028
4,74425
3,4165
2,602
2,082666667
2,018
3,4665
4,44075
5,39
5,89125
6,124
5,979666667
5,6515
5,056
3,868
3,3005
2,688
1,929666667
2,214
3,80425
4,87825
5,630666667
6,034
6,033
5,6836
5,139
4,276
3,54
2,719
2,027666667
1,810125
3,27375
4,5665
5,629666667
6,2645
6,49775
6,23575
5,774333333
4,761
3,998
3,2645
2,485666667
1,82575
1,985428571
3,8175
5,0644
5,907333333
6,3434
6,25575
5,85525
4,899
4,008
3,4315
2,793
2,116333333
1,727222222
3,542
4,8888
5,9895
6,6
6,7426
6,36475
5,869
4,596
4,118
3,177
2,386
1,7765
2,113111111
4,0464
5,38975
6,2432
6,546333333
6,2775
5,741
4,874
3,947
3,359
2,638
1,994
1,712444444
3,3356
5,102
6,157
6,7506
6,843166667
6,4275
5,881
4,785
3,968
3,2625
2,703
1,8548
2,4823
4,350666667
5,741666667
6,434
6,613833333
6,166
5,509333333
4,536
3,802
3,064
2,529
1,861666667
1,66975
3,5945
5,6948
6,35075
6,7988
6,6754
6,069
5,309
4,2015
3,5295
2,713
2,097
1,721166667
2,794285714
4,6874
5,930142857
6,53725
6,538
5,49925
5,261
4,32
3,483
2,6485
2,1455
1,5415
1,9725
3,99
5,658166667
6,4454
6,693285714
6,17
5,497333333
4,5685
3,7685
3,16
2,565
1,889
1,685888889
3,4182
5,2788
6,180166667
6,4235
5,442
5,361
4,775
3,849
3,1755
2,457666667
1,933
1,437875
2,769
4,4985
5,825166667
6,460142857
6,459
5,45975
4,987333333
4,723916667
3,301
2,645333333
2,1565
1,442
1,912285714
4,108
5,558333333
6,189333333
6,19325
5,374
4,91725
4,4925
4,4765
2,673
2,0885
1,45325
1,474111111
3,6706
5,1736
6,140666667
6,246142857
5,571
5,097
4,534
4,129
2,855
2,386
1,57525
1,343222222
3,3036
4,8755
5,8722
6,079666667
5,859
4,866666667
4,473
4,009666667
3,671
2,4145
1,899
1,319857143
1,9115
4,3555
5,5514
6,0955
5,961666667
5,1895
4,67
4,199333333
3,776
2,884
2,123
1,598333333
1,8022
4,02325
5,233333333
5,8914
5,852
5,15625
4,6176
4,53905
3,979
3,575
2,5365
1,982333333
1,7432
2,9735
4,6825
5,5232
5,679
5,352333333
4,57
4,44
4,14025
3,767
2,7045
2,2765
1,920125
2,2684
4,2528
5,200333333
5,5176
5,2855
4,653
4,496
4,345
4,166333333
3,5455
2,7175
2,31775
2,2089
3,070333333
4,521666667
5,200166667
5,3015
5,1225
4,6235
4,542
4,323666667
3,818
4,13925
2,627666667
2,361166667
2,619333333
4,07775
4,906833333
5,2284
5,1885
4,908
4,733
4,6045
4,35025
4,017
2,969
2,574
2,439333333
2,8265
4,228
4,843166667
5,06925
5,0015
4,872
4,726
4,515
3,9245
3,223
2,8245
2,4724
2,5992
3,682
4,562
4,99875
5,1015
5,058
5,077
4,9605
4,549333333
4,504916667
3,2
2,536
2,285
2,5575
3,9035
4,586
5,05075
5,174
5,179
5,0645
4,729333333
4,295
3,486
2,848
2,3625
2,433166667
3,4975
4,264333333
4,9954
5,3135
5,452333333
5,431
5,2074
4,6285
3,975
3,115
2,5845
2,154
2,477
3,911
4,649
5,2306
5,495666667
5,485333333
5,25825
4,872333333
4,666416667
3,193
2,675
2,1714
2,154333333
3,307416667
4,276
5,1695
5,6794
5,73225
5,5045
5,120666667
4,555
3,8045
2,969
2,323
1,872625
2
3,945
4,743
5,447
5,7248
5,613
5,227
4,84375
4,652125
2,909
2,3585
1,80675
1,831
3,762333333
4,6825
5,54075
5,8684
5,782
5,482
4,953666667
4,188
3,33
2,6215
1,893
1,528875
2,0294
3,91975
5,0325
5,7162
5,9088
5,6165
5,026666667
4,743583333
3,369
2,569
1,949666667
1,495166667
1,599333333
3,69725
5,0085
5,86175
6,1216
5,897
5,2585
4,381
4,42075
2,976
2,2805
1,71525
1,439888889
3,1975
4,314
5,516
6,1332
6,1362
5,543
4,856
4,65825
3,1285
2,2965
1,6865
1,36225
2,39975
4,27175
5,556
6,2358
6,342666667
5,805
5,153
4,118
3,372
2,717
1,967666667
1,34325
1,462428571
3,605
5,14725
6,1536
6,462
6,034
5,41
4,93525
3,792
2,866
2,185
1,55525
1,431571429
3,6798
5,0648
6,15
6,556333333
6,419
5,6115
5,036
3,798
3,0185
2,3545
1,720666667
1,305666667
2,6662
4,4788
5,878
6,431
6,426
5,873666667
4,482
3,827
2,998
2,449333333
1,662
1,310625
2,2212
4,3256
5,72675
6,39
6,5578
6,0965
5,525
4,221
3,509
2,758333333
2,025
1,4325
1,520444444
3,8682
5,3002
6,26775
6,540714286
6,172
5,398
4,071
4,26575
2,7805
2,229
1,5725
1,414111111
3,5458
5,0935
6,087
6,544666667
6,267
5,383
4,717
4,58875
2,879
2,3855
1,712
1,309875
2,5692
4,579833333
5,832
6,4328
6,401166667
5,812
4,8145
4,6375
3,126
2,4555
1,8955
1,356428571
1,9094
4,223
5,6292
6,3964
6,431142857
5,9355
5,298
4,87925
4,669875
2,6905
2,064333333
1,51525
1,56075
3,891
5,2995
6,2195
6,4474
6,057666667
5,348
4,723
4,59175
2,837
2,489
1,735
1,617888889
3,632666667
4,927
6,03275
6,3388
6,12775
5,323
4,924
3,966
3,134
2,55
1,982
1,527111111
1,8
4,4382
5,611
6,203
6,139
5,29975
4,880125
4,088
4,27425
2,654
2,138
1,590428571
1,767833333
4,227333333
5,3115
5,9896
5,979
5,587
4,706
4,1245
3,834
4,14725
2,348
1,698
1,696777778
3,89
4,757833333
5,6992
5,962
5,737666667
4,9695
4,715
3,928
3,654
2,5395
1,956333333
1,687888889
1,9785
4,352
5,310833333
5,7062
5,6216
5,359
4,715
4,101333333
3,664
2,831
2,252
1,825714286
2,07425
3,857
4,7606
5,4588
5,56925
5,325333333
4,88
4,4075
4,038666667
3,498
2,651
2,028
1,8858
3,163
4,2892
5,0662
5,29625
5,109333333
4,716
4,474
4,142333333
3,838
2,818
2,4505
1,920166667
2,154125
3,824333333
4,6784
5,1625
5,251
5,084
4,8905
4,64825
4,197
3,284
2,752333333
2,106
1,923
2,649
3,9466
4,7194
4,985
5
4,805
4,717
4,501
4,067333333
3,05
2,477
2,014
2,062285714
3,55675
4,3485
4,8995
5,1485
4,8045
5,351
5,1305
4,703
3,825
3,206
2,411
1,887571429
2,209833333
3,7364
4,51975
4,9085
5,1235
5,2685
5,3148
5,0406
4,375
3,5655
2,711
2,1585
1,959777778
2,911666667
3,95625
4,902333333
5,39775
5,749
5,7775
5,657166667
5,149
4,0315
3,411
2,526333333
1,85125
1,739222222
2,9755
4,0195
4,7815
5,364333333
5,57625
5,53225
5,258
4,569
3,697
2,9705
2,144
1,551428571
1,806285714
3,5704
4,64825
5,541
5,989
6,0895
5,8092
5,182
3,862
3,36
2,653
2,004
1,518333333
2,525
4,18825
5,166
5,976
6,259
6,13275
5,5886
4,6145
3,536
2,942
2,35
1,66
1,887666667
3,97875
5,408166667
6,215
6,65475
6,619333333
6,249
5,71
4,439
3,6755
2,754
2,06
1,59725
2,943625
4,651833333
6,0784
6,530666667
6,678
6,304
5,64
4,7055
3,8135
3,027666667
2,281
1,658333333
1,818363636
3,8705
5,574
6,4625
6,888
6,815
6,3645
5,43525
4,43025
3,498
2,606
2,0775
1,606571429
3,0805
4,8836
6,1182
6,7075
6,879
6,4884
5,844666667
4,863
3,8855
3,2525
2,342666667
1,692666667
1,9682
4,089125
5,969
6,741
7,0748
6,9256
6,3832
5,2555
4,268
3,565
2,863
2,2705
1,813125
3,528875
5,502
6,455428571
6,892833333
6,8338
6,178
5,462
4,463666667
3,515
2,854
2,289
1,6205
2,5956
4,5735
6,219166667
6,849666667
7,0106
6,66
5,86325
4,789
4,1275
3,237333333
2,5465
1,9295
1,857888889
3,763625
5,721666667
6,5495
6,7888
6,45975
5,7915
5,218
3,994
3,372333333
2,5975
1,989333333
1,62675
3,363
5,29025
6,304
6,81
6,71
6,048
5,221
4,27
3,493333333
3,055
2,1705
1,6734
2,6515
4,709833333
6,021166667
6,6788
6,6132
5,9615
5,165666667
4,747
3,668
3,03
2,207
1,753333333
1,70575
3,877333333
5,580333333
6,394
6,667166667
6,281333333
5,52425
4,787
3,686
3,1905
2,633
2,052
1,7741
3,497
5,224
6,225
6,497857143
6,105333333
5,545
4,8595
4,118
3,589
2,8215
2,21
1,771625
2,703428571
4,8956
6,031
6,61875
6,627666667
6,173333333
5,43625
4,882
4,243
3,400333333
2,664666667
2,1112
2,320125
4,4872
5,7324
6,405666667
6,3684
5,752
5,0735
4,586333333
4,137
3,3575
2,47
2,0785
2,089363636
3,5938
5,0474
5,955333333
6,10775
5,85
4,962
4,5325
4,198666667
3,6125
2,934
2,356333333
2,0906
2,791
4,756
5,6946
6,093333333
5,8662
5,068
4,7005
4,299
3,912
3,3075
2,6925
2,237
2,4374
4,344666667
5,2448
5,7866
5,7795
5,2315
4,74175
4,472333333
4,0125
3,443
2,87
2,579
2,510444444
3,74625
4,954428571
5,737
5,8026
5,543333333
4,97325
4,657
4,3005
3,90275
4,181625
2,7955
2,649
2,992166667
4,3396
5,0352
5,425166667
5,38775
4,980333333
4,756
4,664
4,1515
3,7595
3,091
2,7605
2,897571429
3,969
4,898833333
5,4412
5,42275
5,122333333
4,74275
4,6675
4,5155
4,206
3,554
3,0075
2,864333333
2,988714286
3,7945
4,733333333
5,162
5,1892
4,9685
4,72475
4,590666667
4,208666667
3,7935
3,312
2,7845
2,795
3,818
4,521
5,04075
5,181666667
5,087
4,8645
4,810666667
4,593
4,25125
3,863
2,9995
2,646
2,848166667
3,861
4,529
5,124666667
5,154666667
5,052
